ticker,isin,name,currency,sector,country
RU000A10BUM9,RU000A10BUM9,ЭнергоТехСервис 001Р-07,RUB,Industrials,
RU000A105054,RU000A105054,ММЦБ БО-П01-02,RUB,HealthCare,Россия
RU000A109890,RU000A109890,МФК ВЭББАНКИР 07,RUB,Financial,Россия
RU000A107EP9,RU000A107EP9,Смартфакт БО-02-001P,RUB,Financial,Россия
RU000A105492,RU000A105492,Энергоника 001Р-03,RUB,Energy,Россия
RU000A10EMS7,RU000A10EMS7,Село Зелёное 001Р-03,RUB,Consumer,Россия
RU000A1094E5,RU000A1094E5,МегаФон БО-002P-06,RUB,Telecom,Россия
RU000A0JWYQ5,RU000A0JWYQ5,АФК Система БО 001P-04,RUB,Financial,Россия
RU000A10B255,RU000A10B255,Михайловский Молочный Завод 001P-02,RUB,Consumer,Россия
RU000A0JWST1,RU000A0JWST1,ГТЛК БО-08,RUB,Financial,Россия
RU000A10DBE2,RU000A10DBE2,СОПФ ДОМ.РФ 12,RUB,Financial,Россия
RU000A108LU2,RU000A108LU2,ИКС 5 Финанс 003P-05,RUB,Financial,Россия
RU000A1008D7,RU000A1008D7,РЖД БО 001Р-14R,RUB,Industrials,Россия
RU000A1078Y6,RU000A1078Y6,ЭкономЛизинг 001Р-06,RUB,Financial,Россия
RU000A100KY3,RU000A100KY3,Роснефть 002P-08,RUB,Energy,Россия
RU000A103DS4,RU000A103DS4,СИБУР Холдинг БО-03,RUB,Materials,Россия
RU000A103TS0,RU000A103TS0,ТЕХНО Лизинг 001P-05,RUB,Financial,Россия
RU000A106Y88,RU000A106Y88,МФК ВЭББАНКИР 04,RUB,Financial,Россия
RU000A0ZYG52,RU000A0ZYG52,Ростелеком 001P-03R,RUB,Telecom,Россия
RU000A104UA4,RU000A104UA4,Сегежа 002P-04R,RUB,Materials,Россия
RU000A106987,RU000A106987,Лизинг-Трейд 001P-08,RUB,Financial,Россия
RU000A10A828,RU000A10A828,ОВОЗ РФ 12978110V,RUB,Government,Россия
RU000A1026H0,RU000A1026H0,Гидромашсервис БО-03,RUB,Consumer,Россия
RU000A1031K4,RU000A1031K4,ДОМ.РФ ИА БО 1P8,RUB,Financial,Россия
RU000A10FDD5,RU000A10FDD5,Электроаппарат БО-04,RUB,Utilities,Россия
RU000A10DRE8,RU000A10DRE8,Бустер.Ру БО-02,RUB,Financial,Россия
RU000A10DYB0,RU000A10DYB0,Россети Волга 001Р-01,RUB,Utilities,Россия
RU000A105MN1,RU000A105MN1,ДОМ.РФ 002P-01,RUB,Financial,Россия
RU000A103N43,RU000A103N43,ДОМ.РФ ИА БО 1P9,RUB,Financial,Россия
RU000A10E5Y8,RU000A10E5Y8,Сергиевское БО-02,RUB,Other,Россия
RU000A1043Z7,RU000A1043Z7,Биннофарм Групп 001Р-01,RUB,HealthCare,Россия
RU000A0ZZ5J9,RU000A0ZZ5J9,Почта России БО-001P-05,RUB,Other,Россия
RU000A10ETT0,RU000A10ETT0,Промсвязьбанк 004P-04,RUB,Financial,Россия
RU000A101T56,RU000A101T56,Росэксимбанк 002P-02,RUB,Financial,Россия
RU000A108Q29,RU000A108Q29,Альфа-Банк ЗО-850,RUB,Financial,Россия
RU000A10EPW2,RU000A10EPW2,Брусника 002Р-07,RUB,RealEstate,Россия
RU000A106XT3,RU000A106XT3,АйДи Коллект 04,RUB,Financial,Россия
RU000A10C6Y8,RU000A10C6Y8,Легенда БО 002Р-05,RUB,Consumer,Россия
RU000A108Z77,RU000A108Z77,Практика ЛК 001Р-03,RUB,Industrials,Россия
RU000A107ET1,RU000A107ET1,Газпром капитал БО-002Р-11,RUB,Energy,Россия
RU000A0ZZ885,RU000A0ZZ885,КАМАЗ БО-09,RUB,Industrials,Россия
RU000A10A398,RU000A10A398,Компания Симпл 001Р-01,RUB,Other,Россия
RU000A107TK8,RU000A107TK8,СОПФ ДОМ.РФ 8,RUB,Financial,Россия
RU000A10D9L8,RU000A10D9L8,Авто Финанс Банк БО-001Р-17,RUB,Financial,Россия
RU000A109221,RU000A109221,Миррико БО-П01,RUB,Materials,Россия
RU000A107720,RU000A107720,МК Лизинг БO-01,RUB,Financial,Россия
RU000A1090H6,RU000A1090H6,Пионер-Лизинг БО6,RUB,Financial,Россия
RU000A102JB9,RU000A102JB9,ДОМ.РФ ИА БО 1P2,RUB,Financial,Россия
RU000A0ZZV86,RU000A0ZZV86,ДОМ.РФ ИА 06-002P,RUB,Financial,Россия
RU000A106FN3,RU000A106FN3,СПМК БО-02,RUB,Consumer,Россия
RU000A1078S8,RU000A1078S8,МТС 002P-02,RUB,Telecom,Россия
RU000A105RF6,RU000A105RF6,Лизинг-Трейд 001P-06,RUB,Financial,Россия
RU000A10DRV2,RU000A10DRV2,Защита онлайн БО-01,RUB,Financial,Россия
RU000A10CMD3,RU000A10CMD3,Ростелеком 001P-19R,RUB,Telecom,Россия
RU000A10BPQ0,RU000A10BPQ0,СОПФ ДОМ.РФ 13,RUB,Financial,Россия
RU000A1068S9,RU000A1068S9,ЛайфСтрим БО-П02,RUB,IT,Россия
RU000A0ZZ4T1,RU000A0ZZ4T1,Россельхозбанк 01Т1,RUB,Financial,Россия
RU000A10DEE6,RU000A10DEE6,Байсэл 001P-04,RUB,Other,Россия
RU000A108Y60,RU000A108Y60,ПЕРВОУРАЛЬСКБАНК 001Р-01,RUB,Financial,Россия
RU000A10AHN6,RU000A10AHN6,Совкомбанк Факторинг 002P-01,RUB,Financial,Россия
XS0114288789,XS0114288789,Russia 2030,RUB,Government,Россия
RU000A1009Z8,RU000A1009Z8,О'КЕЙ БО 001Р-02,RUB,Consumer,Россия
RU000A106R12,RU000A106R12,ЭкономЛизинг 001Р-05,RUB,Financial,Россия
RU000A100VX2,RU000A100VX2,МБЭС 001P-01,RUB,Financial,Россия
RU000A102BK7,RU000A102BK7,О'КЕЙ БО 001Р-04,RUB,Consumer,Россия
RU000A10CT74,RU000A10CT74,ФЕРА 001Р-01,RUB,Other,Россия
RU000A108C17,RU000A108C17,ПИР БО-02-001P,RUB,Industrials,Россия
RU000A107217,RU000A107217,Аренза-Про 001P-03,RUB,Financial,Россия
RU000A10A026,RU000A10A026,Аренза-Про 001P-06,RUB,Financial,Россия
RU000A10ESN5,RU000A10ESN5,Вернём 1Р2,RUB,Financial,Россия
RU000A10E6Q2,RU000A10E6Q2,ИКС 5 Финанс 003P-16,RUB,Consumer,Россия
RU000A10D2Q2,RU000A10D2Q2,Газпром капитал БО-003Р-06,RUB,Energy,Россия
RU000A10AZN8,RU000A10AZN8,Органик Парк БО-П01,RUB,Other,Россия
RU000A103DT2,RU000A103DT2,Артген БО-01,RUB,HealthCare,Россия
RU000A0ZYEB1,RU000A0ZYEB1,ТрансФин-М 001P-04,RUB,Financial,Россия
RU000A107PW1,RU000A107PW1,МФК Быстроденьги 002Р-05,RUB,Financial,Россия
RU000A106P97,RU000A106P97,СОПФ ДОМ.РФ 6,RUB,Financial,Россия
RU000A10B7S9,RU000A10B7S9,ПКО СЗА БО-02,RUB,Financial,
RU000A101RW0,RU000A101RW0,Республика Казахстан 08,RUB,Government,Казахстан
RU000A10CT58,RU000A10CT58,ДОМ.РФ 002P-07,RUB,Financial,Россия
RU000A100Q35,RU000A100Q35,ПР-Лизинг БО 001Р-03,RUB,Other,Россия
RU000A106AU9,RU000A106AU9,Ультра БО-01,RUB,Other,Россия
RU000A1084Q0,RU000A1084Q0,РЖД ЗО26-2-Р,RUB,Industrials,Россия
RU000A1074E7,RU000A1074E7,Руссойл БО-01,RUB,Industrials,Россия
RU000A1003A4,RU000A1003A4,ГТЛК БО 001P-13,RUB,Financial,Россия
RU000A0JXQ44,RU000A0JXQ44,РЖД БО-001P-02R,RUB,Industrials,Россия
RU000A1056T2,RU000A1056T2,Центр-Резерв БО-02,RUB,Consumer,Россия
RU000A103125,RU000A103125,ДОМ.РФ ИА БО 1P7,RUB,Financial,Россия
RU000A107EW5,RU000A107EW5,МФК Джой Мани 001P-01,RUB,Financial,Россия
RU000A10BP38,RU000A10BP38,Республика Саха (Якутия) 34005,RUB,Municipal,Россия
RU000A108FG3,RU000A108FG3,Агро-Фрегат БО-01,RUB,Consumer,Россия
RU000A10B8D9,RU000A10B8D9,ВЭБ.РФ ПБО-002Р-50,RUB,Financial,Россия
RU000A104XE0,RU000A104XE0,Лизинг-Трейд 001P-04,RUB,Financial,Россия
RU000A1089U1,RU000A1089U1,РЖД ЗО28-3-Р,RUB,Industrials,Россия
RU000A10B081,RU000A10B081,ЭкономЛизинг 001Р-08,RUB,Financial,Россия
RU000A107050,RU000A107050,Газпром капитал БО-002Р-09,RUB,Energy,Россия
RU000A101XD8,RU000A101XD8,МаксимаТелеком БО-П01,RUB,Telecom,Россия
RU000A0ZZ984,RU000A0ZZ984,ГТЛК БО 001P-10,RUB,Financial,Россия
RU000A1053H4,RU000A1053H4,Лизинг-Трейд 001P-05,RUB,Financial,Россия
RU000A1097C2,RU000A1097C2,Аренза-Про 001P-05,RUB,Financial,Россия
RU000A108Y11,RU000A108Y11,Домодедово Фьюэл Фасилитис ЗО28,RUB,Industrials,Россия
RU000A105EW9,RU000A105EW9,Сегежа 003P-01R,CNY,Materials,Россия
RU000A10CH37,RU000A10CH37,Денум Солюшнз 001Р-02,RUB,Other,Россия
RU000A10BG05,RU000A10BG05,МегаФон БО-002Р-08,RUB,Telecom,Россия
RU000A108NQ6,RU000A108NQ6,МКБ ЗО-2027,RUB,Financial,Россия
RU000A0ZYU21,RU000A0ZYU21,Альфа-Банк БО-40,RUB,Financial,Россия
RU000A0ZYLK7,RU000A0ZYLK7,Верхнебаканский цементный завод 1P-1R,RUB,Materials,Россия
RU000A1004W6,RU000A1004W6,ДОМ.РФ 001Р-05R,RUB,Financial,Россия
RU000A107C59,RU000A107C59,Совкомбанк СЗО-02,RUB,Financial,Россия
RU000A106JZ9,RU000A106JZ9,Башкирская содовая компания 001Р-03,RUB,Industrials,Россия
RU000A10CHX1,RU000A10CHX1,МГКЛ-G01,RUB,Financial,Россия
RU000A1099P0,RU000A1099P0,МФК Быстроденьги 002Р-07,RUB,Financial,Россия
RU000A103C53,RU000A103C53,РЕСО-Лизинг БО-П-11,RUB,Financial,Россия
RU000A108991,RU000A108991,Сегежа 003P-04R,RUB,Materials,Россия
RU000A0ZYJ91,RU000A0ZYJ91,ФСК Россети БО-04,RUB,Utilities,Россия
RU000A1043E2,RU000A1043E2,Новосибирская область 35022,RUB,Municipal,Россия
RU000A105PH6,RU000A105PH6,ФСК Россети БО 001P-07R,RUB,Utilities,Россия
RU000A10DCM3,RU000A10DCM3,ГК Самолет БО-П21,RUB,RealEstate,Россия
RU000A102D46,RU000A102D46,ДОМ.РФ ИА 18-002P,RUB,Financial,Россия
RU000A107E99,RU000A107E99,Совкомбанк СЗО-04,RUB,Financial,Россия
RU000A107C91,RU000A107C91,МСБ-Лизинг 003P-02,RUB,Financial,Россия
RU000A103QL1,RU000A103QL1,Росагролизинг 001P-03,RUB,Financial,Россия
RU000A107B84,RU000A107B84,Совкомбанк СЗО-01,RUB,Financial,Россия
RU000A10A1P9,RU000A10A1P9,АПРИ БО-002Р-05,RUB,RealEstate,Россия
RU000A107T27,RU000A107T27,Газпром капитал БО-002Р-12,RUB,Energy,Россия
RU000A105H23,RU000A105H23,ДОМ.РФ ИА БО 1P25,RUB,Financial,Россия
RU000A1064L3,RU000A1064L3,ЕАБР 003P-007,RUB,Financial,Казахстан
RU000A1071Q7,RU000A1071Q7,Моторика БO-01,RUB,HealthCare,Россия
RU000A10EV52,RU000A10EV52,ПКО СЗА БО-07,RUB,Financial,Россия
RU000A1008V9,RU000A1008V9,Роснано 08,RUB,Financial,Россия
RU000A103WB0,RU000A103WB0,Славянск ЭКО 001Р-01,RUB,Energy,Россия
RU000A107SX3,RU000A107SX3,ЭкономЛизинг 001Р-07,RUB,Financial,Россия
RU000A10CDX0,RU000A10CDX0,ЭкономЛизинг 002Р-01,RUB,Financial,Россия
RU000A1071U9,RU000A1071U9,Элемент Лизинг БО 001P-06,RUB,Financial,Россия
RU000A1014J2,RU000A1014J2,Банк ВТБ Т2-3,RUB,Financial,Россия
RU000A10ECM1,RU000A10ECM1,Газпром капитал БО-003Р-21,RUB,Energy,Россия
RU000A106YL8,RU000A106YL8,Агротек БО-03,RUB,Consumer,Россия
RU000A1089X5,RU000A1089X5,РЖД ЗО28-1-Р,RUB,Industrials,Россия
RU000A10D5H4,RU000A10D5H4,СинараСекьюр А,RUB,Financial,Россия
RU000A105559,RU000A105559,ФСК Россети БО 001P-06R,RUB,Utilities,Россия
RU000A1039A8,RU000A1039A8,Газпром капитал 001Б-02,RUB,Energy,Россия
RU000A10DYH7,RU000A10DYH7,ГПБ Финанс 001Р-07Р,RUB,Financial,Россия
RU000A10BQD6,RU000A10BQD6,Металлоинвест 001P-14,RUB,Industrials,
RU000A103SC6,RU000A103SC6,Банк ВТБ СУБ-Т1-12,RUB,Financial,Россия
RU000A108LF3,RU000A108LF3,Ростелеком 001P-08R,RUB,Telecom,Россия
RU000A106K35,RU000A106K35,АВТОБАН-Финанс БО-П04,RUB,Financial,Россия
BYM000002469,BYM000002469,Республика Беларусь346 28.02.2030,RUB,Government,Беларусь
RU000A1095W4,RU000A1095W4,Ростелеком 001P-09R,RUB,Telecom,Россия
RU000A1034P7,RU000A1034P7,Банк ВТБ СУБ-Т1-5,RUB,Financial,Россия
RU000A10DXL1,RU000A10DXL1,ДОМ.РФ 002P-08,RUB,Financial,Россия
RU000A0ZZ877,RU000A0ZZ877,КАМАЗ БО-10,RUB,Industrials,Россия
RU000A100VG7,RU000A100VG7,СУЭК-Финанс 001Р-03R,RUB,Industrials,Россия
RU000A103DY2,RU000A103DY2,БЭЛТИ-ГРАНД БО-П04,RUB,Financial,Россия
RU000A105ZC6,RU000A105ZC6,Роснефть 002P-13,CNY,Energy,Россия
RU000A0JWTN2,RU000A0JWTN2,Ростелеком 001P-01R,RUB,Telecom,Россия
RU000A102879,RU000A102879,Банк ВТБ СУБ-Т2-1,RUB,Financial,Россия
RU000A104UV0,RU000A104UV0,ДОМ.РФ ИА БО 1P18,RUB,Financial,Россия
RU000A10BFZ2,RU000A10BFZ2,МегаФон БО-002Р-09,RUB,Telecom,Россия
RU000A103PC2,RU000A103PC2,АВТОБАН-Финанс БО-П03,RUB,Financial,Россия
RU000A101RJ7,RU000A101RJ7,МБЭС 001P-02,RUB,Financial,Россия
RU000A0ZZ1M2,RU000A0ZZ1M2,ПИК СЗ БО-П04,RUB,RealEstate,Россия
RU000A102986,RU000A102986,СУЭК-Финанс 001Р-06R,RUB,Industrials,Россия
RU000A108C58,RU000A108C58,Элемент Лизинг БО 001P-08,RUB,Financial,Россия
RU000A0JXS83,RU000A0JXS83,Ярославская область 2017г.,RUB,Municipal,Россия
RU000A0JSGV0,RU000A0JSGV0,РЖД 32,RUB,Industrials,Россия
RU000A102GD1,RU000A102GD1,ДОМ.РФ ИА БО 1P3,RUB,Financial,Россия
RU000A1006S9,RU000A1006S9,Russia 2035,RUB,Government,Россия
RU000A108F63,RU000A108F63,МФК Быстроденьги 002Р-06,RUB,Financial,Россия
RU000A0ZYWZ2,RU000A0ZYWZ2,Совкомбанк 2В03,RUB,Financial,Россия
RU000A102HC1,RU000A102HC1,Сбербанк 002СУБ-02R,RUB,Financial,Россия
RU000A100GW5,RU000A100GW5,Альфа-Банк С01-01,RUB,Financial,Россия
RU000A105XG2,RU000A105XG2,Банк ДОМ.РФ СУБ-T2-1,RUB,Financial,Россия
RU000A107U65,RU000A107U65,МФК ВЭББАНКИР 05,RUB,Financial,Россия
RU000A103Q24,RU000A103Q24,Сбербанк 002СУБ-03R,RUB,Financial,Россия
